id|oid|aid|eid|medal
1124|9|905|38|Bronze
1125|9|766|38|Gold
1126|9|896|38|Silver
1127|9|906|24|Bronze
1128|9|907|24|Gold
1129|9|908|24|Silver
1130|9|777|25|Bronze
1131|9|909|25|Gold
1132|9|910|25|Silver
1133|9|782|28|Bronze
1134|9|911|28|Gold
1135|9|912|28|Silver
1136|9|913|29|Gold
1137|9|914|29|Silver
1138|9|915|29|Silver
1139|9|916|26|Bronze
1140|9|782|26|Gold
1141|9|917|26|Silver
1142|9|915|27|Bronze
1143|9|914|27|Gold
1144|9|913|27|Silver
1145|9|789|30|Bronze
1146|9|918|30|Gold
1147|9|919|30|Silver
1148|9|689|31|Bronze
1149|9|800|31|Gold
1150|9|801|31|Silver
1151|9|920|32|Bronze
1152|9|800|32|Gold
1153|9|801|32|Silver
1154|9|921|33|Bronze
1155|9|792|33|Bronze
1156|9|922|33|Bronze
1157|9|918|33|Gold
1158|9|693|33|Gold
1159|9|919|33|Gold
1160|9|923|33|Silver
1161|9|924|33|Silver
1162|9|794|33|Silver
1163|9|688|23|Bronze
1164|9|925|23|Bronze
1165|9|797|23|Bronze
1166|9|920|23|Bronze
1167|9|926|23|Gold
1168|9|689|23|Gold
1169|9|927|23|Gold
1170|9|928|23|Gold
1171|9|799|23|Silver
1172|9|929|23|Silver
1173|9|800|23|Silver
1174|9|930|23|Silver
1175|9|930|15|Bronze
1176|9|689|15|Gold
1177|9|927|15|Silver
1178|9|693|42|Bronze
1179|9|918|42|Gold
1180|9|921|42|Silver
1181|9|805|16|Bronze
1182|9|806|16|Gold
1183|9|931|16|Silver
1184|9|932|43|Bronze
1185|9|933|43|Gold
1186|9|934|43|Silver
1187|9|932|17|Bronze
1188|9|934|17|Gold
1189|9|933|17|Silver
1190|10|935|34|Bronze
1191|10|936|34|Gold
1192|10|937|34|Silver
1193|10|938|44|Bronze
1194|10|939|44|Bronze
1195|10|940|44|Bronze
1196|10|941|44|Bronze
1197|10|935|44|Gold
1198|10|942|44|Gold
1199|10|943|44|Gold
1200|10|937|44|Gold
1201|10|944|44|Silver
1202|10|810|44|Silver
1203|10|936|44|Silver
1204|10|945|44|Silver
1205|10|946|2|Bronze
1206|10|947|2|Bronze
1207|10|948|2|Bronze
1208|10|949|2|Bronze
1209|10|950|2|Gold
1210|10|951|2|Gold
1211|10|596|2|Gold
1212|10|952|2|Gold
1213|10|819|2|Silver
1214|10|953|2|Silver
1215|10|954|2|Silver
1216|10|822|2|Silver
1217|10|955|20|Bronze
1218|10|956|20|Bronze
1219|10|951|20|Gold
1220|10|596|20|Gold
1221|10|957|20|Silver
1222|10|958|20|Silver
1223|10|959|4|Bronze
1224|10|960|4|Bronze
1225|10|961|4|Bronze
1226|10|962|4|Bronze
1227|10|963|4|Bronze
1228|10|964|4|Bronze
1229|10|965|4|Bronze
1230|10|966|4|Bronze
1231|10|967|4|Bronze
1232|10|968|4|Bronze
1233|10|969|4|Bronze
1234|10|970|4|Bronze
1235|10|971|4|Bronze
1236|10|972|4|Bronze
1237|10|973|4|Bronze
1238|10|974|4|Bronze
1239|10|975|4|Bronze
1240|10|976|4|Bronze
1241|10|710|4|Gold
1242|10|977|4|Gold
1243|10|844|4|Gold
1244|10|845|4|Gold
1245|10|978|4|Gold
1246|10|847|4|Gold
1247|10|848|4|Gold
1248|10|849|4|Gold
1249|10|979|4|Gold
1250|10|980|4|Gold
1251|10|981|4|Gold
1252|10|851|4|Gold
1253|10|982|4|Gold
1254|10|852|4|Gold
1255|10|983|4|Gold
1256|10|984|4|Gold
1257|10|985|4|Gold
1258|10|986|4|Gold
1259|10|828|4|Silver
1260|10|830|4|Silver
1261|10|831|4|Silver
1262|10|987|4|Silver
1263|10|988|4|Silver
1264|10|833|4|Silver
1265|10|989|4|Silver
1266|10|990|4|Silver
1267|10|834|4|Silver
1268|10|835|4|Silver
1269|10|991|4|Silver
1270|10|992|4|Silver
1271|10|993|4|Silver
1272|10|836|4|Silver
1273|10|994|4|Silver
1274|10|995|4|Silver
1275|10|996|4|Silver
1276|10|997|4|Silver
1277|10|998|39|Bronze
1278|10|999|39|Bronze
1279|10|1000|39|Gold
1280|10|1001|39|Gold
1281|10|1002|39|Silver
1282|10|1003|39|Silver
1283|10|1000|40|Bronze
1284|10|1002|40|Gold
1285|10|1001|40|Silver
1286|10|1004|41|Bronze
1287|10|1005|41|Gold
1288|10|1006|41|Silver
1289|10|1007|5|Bronze
1290|10|1008|5|Gold
1291|10|1009|5|Silver
1292|10|1010|6|Bronze
1293|10|1011|6|Gold
1294|10|1012|6|Silver
1295|10|1013|8|Bronze
1296|10|1014|7|Bronze
1297|10|889|7|Gold
1298|10|890|8|Gold
1299|10|1015|8|Silver
1300|10|1016|7|Silver
1301|10|1017|9|Bronze
1302|10|1018|9|Gold
1303|10|894|9|Silver
1304|10|1019|35|Bronze
1305|10|1020|35|Gold
1306|10|1021|35|Silver
1307|10|899|10|Gold
1308|10|1022|10|Silver
1309|10|1023|10|Silver
1310|10|1024|36|Bronze
1311|10|895|36|Gold
1312|10|1020|36|Silver
1313|10|1024|37|Bronze
1314|10|1025|37|Gold
1315|10|895|37|Silver
1316|10|1026|11|Bronze
1317|10|894|11|Gold
1318|10|899|11|Silver
1319|10|1027|12|Gold
1320|10|1028|12|Silver
1321|10|903|12|Silver
1322|10|1021|38|Gold
1323|10|1029|38|Silver
1324|10|1019|38|Silver
1325|10|1030|38|Silver
1326|10|1031|24|Bronze
1327|10|1032|24|Gold
1328|10|774|24|Silver
1329|10|909|25|Bronze
1330|10|1033|25|Gold
1331|10|1034|25|Silver
1332|10|1035|28|Bronze
1333|10|1032|28|Gold
1334|10|1036|28|Silver
1335|10|1037|29|Bronze
1336|10|1038|29|Gold
1337|10|1039|29|Silver
1338|10|1040|26|Bronze
1339|10|1032|26|Gold
1340|10|1041|26|Silver
1341|10|1039|27|Bronze
1342|10|913|27|Gold
1343|10|1038|27|Silver
1344|10|1042|30|Bronze
1345|10|923|30|Gold
1346|10|1043|30|Silver
1347|10|1044|31|Bronze
1348|10|801|31|Gold
1349|10|800|31|Silver
1350|10|800|32|Bronze
1351|10|1045|32|Gold
1352|10|1046|32|Silver
1353|10|1047|33|Bronze
1354|10|693|33|Bronze
1355|10|1048|33|Bronze
1356|10|1042|33|Gold
1357|10|1049|33|Gold
1358|10|1043|33|Gold
1359|10|923|33|Silver
1360|10|924|33|Silver
1361|10|794|33|Silver
1362|10|929|23|Bronze
1363|10|800|23|Bronze
1364|10|1050|23|Bronze
1365|10|1051|23|Bronze
1366|10|1052|23|Gold
1367|10|801|23|Gold
1368|10|1046|23|Gold
1369|10|1053|23|Gold
1370|10|1054|23|Silver
1371|10|1055|23|Silver
1372|10|1044|23|Silver
1373|10|927|23|Silver
1374|10|1056|15|Bronze
1375|10|1052|15|Gold
1376|10|1057|15|Silver
1377|10|693|42|Bronze
1378|10|923|42|Gold
1379|10|1048|42|Silver
1380|10|1058|16|Bronze
1381|10|1059|16|Gold
1382|10|1060|16|Silver
1383|10|1061|43|Bronze
1384|10|1062|43|Gold
1385|10|1063|43|Silver
1386|10|1064|17|Bronze
1387|10|1063|17|Gold
1388|10|1065|17|Silver
1389|11|938|34|Bronze
1390|11|936|34|Gold
1391|11|1066|34|Silver
1392|11|1066|44|Bronze
1393|11|1067|44|Bronze
1394|11|1068|44|Bronze
1395|11|1069|44|Bronze
1396|11|1070|44|Gold
1397|11|942|44|Gold
1398|11|1071|44|Gold
1399|11|937|44|Gold
1400|11|1072|44|Silver
1401|11|1073|44|Silver
1402|11|1074|44|Silver
1403|11|1075|44|Silver
1404|11|1076|2|Bronze
1405|11|1077|2|Bronze
1406|11|1078|2|Bronze
1407|11|1079|2|Bronze
1408|11|1080|2|Gold
1409|11|1081|2|Gold
1410|11|1082|2|Gold
1411|11|949|2|Gold
1412|11|1083|2|Silver
1413|11|1084|2|Silver
1414|11|1085|2|Silver
1415|11|1086|2|Silver
1416|11|1081|20|Bronze
1417|11|949|20|Bronze
1418|11|1078|20|Gold
1419|11|1079|20|Gold
1420|11|957|20|Silver
1421|11|958|20|Silver
1422|11|1087|4|Bronze
1423|11|828|4|Bronze
1424|11|830|4|Bronze
1425|11|1088|4|Bronze
1426|11|1089|4|Bronze
1427|11|1090|4|Bronze
1428|11|1091|4|Bronze
1429|11|833|4|Bronze
1430|11|989|4|Bronze
1431|11|991|4|Bronze
1432|11|992|4|Bronze
1433|11|1092|4|Bronze
1434|11|994|4|Bronze
1435|11|1093|4|Bronze
1436|11|995|4|Bronze
1437|11|1094|4|Bronze
1438|11|1095|4|Bronze
1439|11|1096|4|Bronze
1440|11|1097|4|Gold
1441|11|844|4|Gold
1442|11|845|4|Gold
1443|11|1098|4|Gold
1444|11|848|4|Gold
1445|11|1099|4|Gold
1446|11|1100|4|Gold
1447|11|1101|4|Gold
1448|11|979|4|Gold
1449|11|1102|4|Gold
1450|11|1103|4|Gold
1451|11|851|4|Gold
1452|11|982|4|Gold
1453|11|1104|4|Gold
1454|11|1105|4|Gold
1455|11|1106|4|Gold
1456|11|1107|4|Gold
1457|11|983|4|Gold
1458|11|1108|4|Gold
1459|11|985|4|Gold
1460|11|1109|4|Silver
1461|11|1110|4|Silver
1462|11|1111|4|Silver
1463|11|1112|4|Silver
1464|11|1113|4|Silver
1465|11|1114|4|Silver
1466|11|1115|4|Silver
1467|11|1116|4|Silver
1468|11|1117|4|Silver
1469|11|1118|4|Silver
1470|11|1119|4|Silver
1471|11|1120|4|Silver
1472|11|1121|4|Silver
1473|11|1122|4|Silver
1474|11|1123|4|Silver
1475|11|1124|4|Silver
1476|11|1125|4|Silver
1477|11|1126|4|Silver
1478|11|1000|39|Bronze
1479|11|1127|39|Bronze
1480|11|1128|39|Gold
1481|11|1129|39|Gold
1482|11|1130|39|Gold
1483|11|1131|39|Gold
1484|11|1127|40|Bronze
1485|11|1132|40|Gold
1486|11|1133|40|Silver
1487|11|1134|41|Bronze
1488|11|1135|41|Gold
1489|11|1136|41|Silver
1490|11|1007|5|Bronze
1491|11|1137|5|Gold
1492|11|1138|5|Silver
1493|11|1139|6|Bronze
1494|11|1140|6|Gold
1495|11|1141|6|Silver
1496|11|1142|7|Bronze
1497|11|1143|8|Bronze
1498|11|1144|7|Gold
1499|11|1145|8|Gold
1500|11|1146|7|Silver
1501|11|1147|8|Silver
1502|11|1148|9|Bronze
1503|11|1022|9|Gold
1504|11|899|9|Silver
1505|11|1149|35|Bronze
1506|11|1150|35|Gold
1507|11|1151|35|Silver
1508|11|1152|10|Bronze
1509|11|1022|10|Gold
1510|11|1153|10|Silver
1511|11|1151|36|Bronze
1512|11|1019|36|Gold
1513|11|1024|36|Silver
1514|11|1151|37|Bronze
1515|11|1024|37|Gold
1516|11|1019|37|Silver
1517|11|1148|11|Bronze
1518|11|1022|11|Gold
1519|11|1153|11|Silver
1520|11|1154|12|Bronze
1521|11|1027|12|Gold
1522|11|1155|12|Silver
1523|11|1021|38|Bronze
1524|11|1149|38|Gold
1525|11|1156|38|Silver
1526|11|1035|24|Bronze
1527|11|1157|24|Gold
1528|11|1158|24|Silver
1529|11|1159|25|Bronze
1530|11|1160|25|Gold
1531|11|1161|25|Silver
1532|11|1162|28|Bronze
1533|11|1163|28|Gold
1534|11|1164|28|Silver
1535|11|1165|29|Bronze
1536|11|1160|29|Gold
1537|11|1161|29|Silver
1538|11|1166|26|Bronze
1539|11|1167|26|Gold
1540|11|1163|26|Silver
1541|11|1168|27|Bronze
1542|11|1169|27|Gold
1543|11|1170|27|Silver
1544|11|1171|30|Bronze
1545|11|1048|30|Gold
1546|11|1172|30|Silver
1547|11|1173|31|Bronze
1548|11|1174|31|Gold
1549|11|1175|31|Silver
1550|11|1176|32|Bronze
1551|11|1057|32|Gold
1552|11|1053|32|Silver
1553|11|1042|33|Bronze
1554|11|1177|33|Bronze
1555|11|1043|33|Bronze
1556|11|1048|33|Gold
1557|11|1178|33|Gold
1558|11|1172|33|Gold
1559|11|1171|33|Silver
1560|11|1179|33|Silver
1561|11|1180|33|Silver
1562|11|1181|23|Bronze
1563|11|1182|23|Bronze
1564|11|1183|23|Bronze
1565|11|1060|23|Bronze
1566|11|1175|23|Gold
1567|11|1184|23|Gold
1568|11|1057|23|Gold
1569|11|1185|23|Gold
1570|11|1186|23|Silver
1571|11|1173|23|Silver
1572|11|1176|23|Silver
1573|11|1053|23|Silver
1574|11|1057|15|Bronze
1575|11|1053|15|Gold
1576|11|1187|15|Silver
1577|11|1188|42|Bronze
1578|11|1048|42|Gold
1579|11|1171|42|Silver
1580|11|1189|16|Bronze
1581|11|1190|16|Gold
1582|11|1191|16|Silver
1583|11|1192|43|Bronze
1584|11|1193|43|Gold
1585|11|1194|43|Silver
1586|11|1195|17|Bronze
1587|11|1196|17|Gold
1588|11|1197|17|Silver
1589|12|1198|34|Bronze
1590|12|1199|34|Gold
1591|12|1072|34|Silver
1592|12|1200|44|Bronze
1593|12|1201|44|Bronze
1594|12|1202|44|Bronze
1595|12|1203|44|Bronze
1596|12|1070|44|Gold
1597|12|1199|44|Gold
1598|12|937|44|Gold
1599|12|1198|44|Gold
1600|12|1204|44|Silver
1601|12|1072|44|Silver
1602|12|1074|44|Silver
1603|12|1075|44|Silver
1604|12|1205|2|Bronze
1605|12|1206|2|Bronze
1606|12|1078|2|Bronze
1607|12|1079|2|Bronze
1608|12|1207|2|Gold
1609|12|1208|2|Gold
1610|12|1209|2|Gold
1611|12|1210|2|Gold
1612|12|1211|2|Silver
1613|12|1212|2|Silver
1614|12|1213|2|Silver
1615|12|1214|2|Silver
1616|12|1212|20|Bronze
1617|12|1214|20|Bronze
1618|12|1208|20|Gold
1619|12|1210|20|Gold
1620|12|1206|20|Silver
1621|12|1079|20|Silver
1622|12|1215|4|Bronze
1623|12|1216|4|Bronze
1624|12|1217|4|Bronze
1625|12|1218|4|Bronze
1626|12|1219|4|Bronze
1627|12|1220|4|Bronze
1628|12|1221|4|Bronze
1629|12|1222|4|Bronze
1630|12|1223|4|Bronze
1631|12|1224|4|Bronze
1632|12|1225|4|Bronze
1633|12|1226|4|Bronze
1634|12|1227|4|Bronze
1635|12|1228|4|Bronze
1636|12|1229|4|Bronze
1637|12|1230|4|Bronze
1638|12|1231|4|Bronze
1639|12|1232|4|Bronze
1640|12|1233|4|Gold
1641|12|1234|4|Gold
1642|12|1235|4|Gold
1643|12|1236|4|Gold
1644|12|1098|4|Gold
1645|12|1099|4|Gold
1646|12|1237|4|Gold
1647|12|1100|4|Gold
1648|12|1101|4|Gold
1649|12|1103|4|Gold
1650|12|1104|4|Gold
1651|12|1238|4|Gold
1652|12|1239|4|Gold
1653|12|1105|4|Gold
1654|12|1106|4|Gold
1655|12|1107|4|Gold
1656|12|1108|4|Gold
1657|12|1240|4|Gold
1658|12|1241|4|Silver
1659|12|1242|4|Silver
1660|12|1243|4|Silver
1661|12|1244|4|Silver
1662|12|1245|4|Silver
1663|12|1246|4|Silver
1664|12|1089|4|Silver
1665|12|1090|4|Silver
1666|12|833|4|Silver
1667|12|1247|4|Silver
1668|12|992|4|Silver
1669|12|1092|4|Silver
1670|12|1093|4|Silver
1671|12|1248|4|Silver
1672|12|1249|4|Silver
1673|12|995|4|Silver
1674|12|1250|4|Silver
1675|12|1094|4|Silver
1676|12|1251|39|Bronze
1677|12|1252|39|Bronze
1678|12|1253|39|Gold
1679|12|1254|39|Gold
1680|12|1255|39|Silver
1681|12|1256|39|Silver
1682|12|1254|40|Bronze
1683|12|1257|40|Gold
1684|12|1258|40|Silver
1685|12|1259|41|Bronze
1686|12|1134|41|Gold
1687|12|1136|41|Silver
1688|12|1260|45|Bronze
1689|12|1261|46|Bronze
1690|12|1262|45|Gold
1691|12|1263|46|Gold
1692|12|1264|45|Silver
1693|12|1265|46|Silver
1694|12|1266|5|Bronze
1695|12|1267|5|Gold
1696|12|1268|5|Silver
1697|12|1269|6|Bronze
1698|12|1270|6|Gold
1699|12|1271|6|Silver
1700|12|1142|7|Bronze
1701|12|1143|8|Bronze
1702|12|1144|7|Gold
1703|12|1272|8|Gold
1704|12|1273|7|Silver
1705|12|1274|8|Silver
1706|12|1275|9|Bronze
1707|12|1276|9|Gold
1708|12|1148|9|Silver
1709|12|1154|47|Bronze
1710|12|1277|47|Gold
1711|12|1278|47|Silver
1712|12|1279|35|Bronze
1713|12|1280|35|Gold
1714|12|1281|35|Silver
1715|12|1275|10|Bronze
1716|12|1282|10|Gold
1717|12|1283|10|Silver
1718|12|1280|36|Bronze
1719|12|1284|36|Gold
1720|12|1279|36|Silver
1721|12|1285|37|Bronze
1722|12|1280|37|Gold
1723|12|1286|37|Silver
1724|12|1275|11|Bronze
1725|12|1148|11|Gold
1726|12|1276|11|Silver
1727|12|1287|12|Bronze
1728|12|1288|12|Gold
1729|12|1154|12|Silver
1730|12|1280|38|Bronze
1731|12|1279|38|Gold
1732|12|1289|38|Silver
1733|12|1290|24|Bronze
1734|12|1291|24|Gold
1735|12|1157|24|Silver
1736|12|1292|25|Bronze
1737|12|1293|25|Gold
1738|12|1294|25|Silver
1739|12|1295|28|Bronze
1740|12|1296|28|Gold
1741|12|1297|28|Silver
1742|12|1170|29|Bronze
1743|12|1298|29|Gold
1744|12|1293|29|Silver
1745|12|1299|26|Bronze
1746|12|1300|26|Gold
1747|12|1163|26|Silver
1748|12|1301|27|Bronze
1749|12|1293|27|Gold
1750|12|1302|27|Silver
1751|12|1048|30|Bronze
1752|12|1303|30|Gold
1753|12|1180|30|Silver
1754|12|1304|31|Bronze
1755|12|1305|31|Gold
1756|12|1306|31|Silver
1757|12|1307|32|Bronze
1758|12|1308|32|Gold
1759|12|1309|32|Silver
1760|12|1305|23|Bronze
1761|12|1306|23|Bronze
1762|12|1307|23|Bronze
1763|12|1308|23|Bronze
1764|12|1304|23|Gold
1765|12|1310|23|Gold
1766|12|1311|23|Gold
1767|12|1312|23|Gold
1768|12|1173|23|Silver
1769|12|1046|23|Silver
1770|12|1313|23|Silver
1771|12|1053|23|Silver
1772|12|1314|48|Bronze
1773|12|1315|48|Bronze
1774|12|1316|48|Bronze
1775|12|1317|48|Bronze
1776|12|1318|48|Gold
1777|12|1319|48|Gold
1778|12|1048|48|Gold
1779|12|1303|48|Gold
1780|12|1171|48|Silver
1781|12|1179|48|Silver
1782|12|1320|48|Silver
1783|12|1180|48|Silver
1784|12|1321|15|Bronze
1785|12|1173|15|Gold
1786|12|1322|15|Silver
1787|12|1319|42|Bronze
1788|12|1180|42|Gold
1789|12|1303|42|Silver
1790|12|1323|16|Bronze
1791|12|1190|16|Gold
1792|12|1324|16|Silver
1793|12|1325|43|Bronze
1794|12|1326|43|Gold
1795|12|1327|43|Silver
1796|12|1326|17|Bronze
1797|12|1328|17|Gold
1798|12|1329|17|Silver
1799|13|1330|49|Bronze
1800|13|1203|49|Gold
1801|13|1331|49|Silver
1802|13|1332|34|Bronze
1803|13|1330|34|Gold
1804|13|1203|34|Silver
1805|13|1333|44|Bronze
1806|13|1334|44|Bronze
1807|13|1335|44|Bronze
1808|13|1336|44|Bronze
1809|13|1331|44|Gold
1810|13|1330|44|Gold
1811|13|1337|44|Gold
1812|13|937|44|Gold
1813|13|1338|44|Silver
1814|13|1332|44|Silver
1815|13|1339|44|Silver
1816|13|1203|44|Silver
1817|13|1340|2|Bronze
1818|13|1341|2|Bronze
1819|13|1342|2|Bronze
1820|13|1343|2|Bronze
1821|13|1344|2|Gold
1822|13|1208|2|Gold
1823|13|1345|2|Gold
1824|13|1210|2|Gold
1825|13|1211|2|Silver
1826|13|1212|2|Silver
1827|13|1213|2|Silver
1828|13|1214|2|Silver
1829|13|1345|20|Bronze
1830|13|1210|20|Bronze
1831|13|1212|20|Gold
1832|13|1214|20|Gold
1833|13|1344|20|Silver
1834|13|1208|20|Silver
1835|13|1346|4|Bronze
1836|13|1347|4|Bronze
1837|13|1348|4|Bronze
1838|13|1349|4|Bronze
1839|13|1350|4|Bronze
1840|13|1351|4|Bronze
1841|13|1352|4|Bronze
1842|13|1353|4|Bronze
1843|13|1354|4|Bronze
1844|13|1355|4|Bronze
1845|13|1356|4|Bronze
1846|13|1357|4|Bronze
1847|13|1358|4|Bronze
1848|13|1359|4|Bronze
1849|13|1360|4|Bronze
1850|13|1361|4|Bronze
1851|13|1362|4|Bronze
1852|13|1363|4|Bronze
1853|13|1364|4|Bronze
1854|13|1365|4|Gold
1855|13|1366|4|Gold
1856|13|1367|4|Gold
1857|13|1368|4|Gold
1858|13|1369|4|Gold
1859|13|1370|4|Gold
1860|13|1371|4|Gold
1861|13|1372|4|Gold
1862|13|1373|4|Gold
1863|13|1374|4|Gold
1864|13|1375|4|Gold
1865|13|1376|4|Gold
1866|13|1377|4|Gold
1867|13|1378|4|Gold
1868|13|1379|4|Gold
1869|13|1380|4|Gold
1870|13|1381|4|Gold
1871|13|1382|4|Gold
1872|13|1383|4|Gold
1873|13|1384|4|Silver
1874|13|1385|4|Silver
1875|13|1386|4|Silver
1876|13|1387|4|Silver
1877|13|1388|4|Silver
1878|13|1389|4|Silver
1879|13|1098|4|Silver
1880|13|1390|4|Silver
1881|13|1391|4|Silver
1882|13|1392|4|Silver
1883|13|1100|4|Silver
1884|13|1101|4|Silver
1885|13|1393|4|Silver
1886|13|1394|4|Silver
1887|13|1103|4|Silver
1888|13|1395|4|Silver
1889|13|1396|4|Silver
1890|13|1105|4|Silver
1891|13|1107|4|Silver
1892|13|1240|4|Silver
1893|13|1397|39|Bronze
1894|13|1398|39|Bronze
1895|13|1253|39|Gold
1896|13|1254|39|Gold
1897|13|1399|39|Silver
1898|13|1400|39|Silver
1899|13|1401|40|Bronze
1900|13|1402|40|Gold
1901|13|1130|40|Silver
1902|13|1403|41|Bronze
1903|13|1404|41|Gold
1904|13|1405|41|Silver
1905|13|1264|45|Bronze
1906|13|1265|46|Bronze
1907|13|1406|45|Gold
1908|13|1407|46|Gold
1909|13|1408|46|Silver
1910|13|1409|45|Silver
1911|13|1410|5|Bronze
1912|13|1411|5|Gold
1913|13|1412|5|Silver
1914|13|1413|6|Bronze
1915|13|1414|6|Gold
1916|13|1415|6|Silver
1917|13|1416|8|Bronze
1918|13|1417|7|Bronze
1919|13|1144|7|Gold
1920|13|1272|8|Gold
1921|13|1418|7|Silver
1922|13|1419|8|Silver
1923|13|1420|9|Bronze
1924|13|1421|9|Gold
1925|13|1276|9|Silver
1926|13|1422|47|Bronze
1927|13|1423|47|Bronze
1928|13|1421|47|Gold
1929|13|1424|47|Silver
1930|13|1425|35|Bronze
1931|13|1426|35|Gold
1932|13|1281|35|Silver
1933|13|1427|10|Bronze
1934|13|1421|10|Gold
1935|13|1428|10|Silver
1936|13|1429|36|Bronze
1937|13|1430|36|Gold
1938|13|1431|36|Silver
1939|13|1432|37|Bronze
1940|13|1433|37|Gold
1941|13|1429|37|Silver
1942|13|1420|11|Bronze
1943|13|1421|11|Gold
1944|13|1428|11|Silver
1945|13|1434|12|Bronze
1946|13|1421|12|Gold
1947|13|1288|12|Silver
1948|13|1426|38|Bronze
1949|13|1435|38|Gold
1950|13|1281|38|Silver
1951|13|1436|24|Bronze
1952|13|1437|24|Gold
1953|13|1438|24|Silver
1954|13|1160|25|Bronze
1955|13|1161|25|Gold
1956|13|1301|25|Silver
1957|13|1439|28|Bronze
1958|13|1295|28|Gold
1959|13|1440|28|Silver
1960|13|1441|29|Bronze
1961|13|1301|29|Gold
1962|13|1442|29|Silver
1963|13|1443|26|Bronze
1964|13|1295|26|Gold
1965|13|1444|26|Silver
1966|13|1445|27|Bronze
1967|13|1301|27|Gold
1968|13|1446|27|Silver
1969|13|1180|30|Bronze
1970|13|1316|30|Gold
1971|13|1179|30|Silver
1972|13|1447|31|Bronze
1973|13|1448|31|Gold
1974|13|1310|31|Silver
1975|13|1449|32|Bronze
1976|13|1450|32|Gold
1977|13|1451|32|Silver
1978|13|1452|23|Bronze
1979|13|1310|23|Bronze
1980|13|1311|23|Bronze
1981|13|1312|23|Bronze
1982|13|1305|23|Gold
1983|13|1306|23|Gold
1984|13|1451|23|Gold
1985|13|1450|23|Gold
1986|13|1453|23|Silver
1987|13|1447|23|Silver
1988|13|1186|23|Silver
1989|13|1454|23|Silver
1990|13|1455|48|Bronze
1991|13|1456|48|Bronze
1992|13|1457|48|Bronze
1993|13|1458|48|Bronze
1994|13|1459|48|Gold
1995|13|1316|48|Gold
1996|13|1460|48|Gold
1997|13|1317|48|Gold
1998|13|1319|48|Silver
1999|13|1048|48|Silver
2000|13|1461|48|Silver
2001|13|1303|48|Silver
2002|13|1462|15|Bronze
2003|13|1450|15|Gold
2004|13|1310|15|Silver
2005|13|1463|42|Bronze
2006|13|1303|42|Gold
2007|13|1179|42|Silver
2008|13|1323|16|Bronze
2009|13|1190|16|Gold
2010|13|1464|16|Silver
2011|13|1465|43|Bronze
2012|13|1466|43|Gold
2013|13|1467|43|Silver
2014|13|1327|17|Gold
2015|13|1468|17|Silver
2016|13|1469|17|Silver
2017|14|1470|49|Bronze
2018|14|1471|49|Gold
2019|14|1333|49|Silver
2020|14|1471|34|Bronze
2021|14|1333|34|Gold
2022|14|1472|34|Silver
2023|14|1333|44|Bronze
2024|14|1473|44|Bronze
2025|14|1474|44|Bronze
2026|14|1475|44|Bronze
2027|14|1476|44|Gold
2028|14|1477|44|Gold
2029|14|1478|44|Gold
2030|14|1479|44|Gold
2031|14|1471|44|Silver
2032|14|1480|44|Silver
2033|14|1481|44|Silver
2034|14|1482|44|Silver
2035|14|1483|2|Bronze
2036|14|1484|2|Bronze
2037|14|1485|2|Bronze
2038|14|1486|2|Bronze
2039|14|1487|2|Gold
2040|14|1340|2|Gold
2041|14|1488|2|Gold
2042|14|1343|2|Gold
2043|14|1209|2|Silver
2044|14|1345|2|Silver
2045|14|1489|2|Silver
2046|14|1490|2|Silver
2047|14|1491|20|Bronze
2048|14|1492|20|Bronze
2049|14|1487|20|Gold
2050|14|1488|20|Gold
2051|14|1209|20|Silver
2052|14|1345|20|Silver
2053|14|1493|4|Bronze
2054|14|1494|4|Bronze
2055|14|1495|4|Bronze
2056|14|1496|4|Bronze
2057|14|1350|4|Bronze
2058|14|1497|4|Bronze
2059|14|1498|4|Bronze
2060|14|1499|4|Bronze
2061|14|1500|4|Bronze
2062|14|1501|4|Bronze
2063|14|1502|4|Bronze
2064|14|1503|4|Bronze
2065|14|1504|4|Bronze
2066|14|1505|4|Bronze
2067|14|1506|4|Bronze
2068|14|1507|4|Bronze
2069|14|1508|4|Bronze
2070|14|1509|4|Bronze
2071|14|1510|4|Bronze
2072|14|1363|4|Bronze
2073|14|1385|4|Gold
2074|14|1511|4|Gold
2075|14|1512|4|Gold
2076|14|1386|4|Gold
2077|14|1513|4|Gold
2078|14|1389|4|Gold
2079|14|1514|4|Gold
2080|14|1515|4|Gold
2081|14|1516|4|Gold
2082|14|1390|4|Gold
2083|14|1517|4|Gold
2084|14|1392|4|Gold
2085|14|1393|4|Gold
2086|14|1394|4|Gold
2087|14|1395|4|Gold
2088|14|1396|4|Gold
2089|14|1518|4|Gold
2090|14|1105|4|Gold
2091|14|1519|4|Gold
2092|14|1520|4|Gold
2093|14|1521|4|Silver
2094|14|1522|4|Silver
2095|14|1523|4|Silver
2096|14|1243|4|Silver
2097|14|1524|4|Silver
2098|14|1525|4|Silver
2099|14|1526|4|Silver
2100|14|1527|4|Silver
2101|14|1528|4|Silver
2102|14|1529|4|Silver
2103|14|1530|4|Silver
2104|14|1531|4|Silver
2105|14|1532|4|Silver
2106|14|1533|4|Silver
2107|14|1534|4|Silver
2108|14|1535|4|Silver
2109|14|1536|4|Silver
2110|14|1537|4|Silver
2111|14|1538|4|Silver
2112|14|1539|4|Silver
2113|14|1540|39|Bronze
