id|oid|aid|eid|medal
28171|48|24729|159|Silver
28172|48|24730|856|Bronze
28173|48|23325|856|Gold
28174|48|23324|856|Silver
28175|48|8973|317|Bronze
28176|48|24731|317|Bronze
28177|48|24732|317|Bronze
28178|48|20531|317|Bronze
28179|48|24729|317|Gold
28180|48|21967|317|Gold
28181|48|24733|317|Gold
28182|48|24734|317|Silver
28183|48|24735|317|Silver
28184|48|24736|317|Silver
28185|48|24737|317|Silver
28186|48|23324|883|Bronze
28187|48|24730|883|Bronze
28188|48|23325|883|Bronze
28189|48|24738|883|Gold
28190|48|24739|883|Gold
28191|48|24740|883|Gold
28192|48|24741|883|Gold
28193|48|24742|883|Silver
28194|48|24743|883|Silver
28195|48|24744|883|Silver
28196|48|23326|883|Silver
28197|48|24745|216|Bronze
28198|48|24746|216|Bronze
28199|48|24747|216|Bronze
28200|48|24748|216|Bronze
28201|48|24749|216|Bronze
28202|48|24750|216|Bronze
28203|48|24751|216|Bronze
28204|48|24752|216|Bronze
28205|48|24753|216|Bronze
28206|48|24754|216|Bronze
28207|48|24755|216|Bronze
28208|48|24756|216|Bronze
28209|48|24757|216|Bronze
28210|48|24758|216|Bronze
28211|48|24759|216|Bronze
28212|48|24760|216|Bronze
28213|48|24761|216|Bronze
28214|48|24762|216|Bronze
28215|48|24763|216|Gold
28216|48|24764|216|Gold
28217|48|24765|216|Gold
28218|48|24766|216|Gold
28219|48|24767|216|Gold
28220|48|24768|216|Gold
28221|48|24769|216|Gold
28222|48|24770|216|Gold
28223|48|24771|216|Gold
28224|48|23356|216|Gold
28225|48|24772|216|Gold
28226|48|24773|216|Gold
28227|48|24774|216|Gold
28228|48|24775|216|Gold
28229|48|24776|216|Gold
28230|48|24777|216|Gold
28231|48|24778|216|Gold
28232|48|24779|216|Gold
28233|48|24780|216|Silver
28234|48|24781|216|Silver
28235|48|24782|216|Silver
28236|48|24783|216|Silver
28237|48|24784|216|Silver
28238|48|24785|216|Silver
28239|48|24786|216|Silver
28240|48|24787|216|Silver
28241|48|24788|216|Silver
28242|48|24789|216|Silver
28243|48|24790|216|Silver
28244|48|24791|216|Silver
28245|48|24792|216|Silver
28246|48|24793|216|Silver
28247|48|24794|216|Silver
28248|48|24795|216|Silver
28249|48|24796|216|Silver
28250|48|24797|216|Silver
28251|48|22023|757|Bronze
28252|48|24798|757|Bronze
28253|48|24799|757|Bronze
28254|48|24800|757|Bronze
28255|48|24801|757|Bronze
28256|48|23380|757|Bronze
28257|48|22029|757|Bronze
28258|48|24802|757|Bronze
28259|48|24803|757|Bronze
28260|48|24804|757|Bronze
28261|48|22032|757|Bronze
28262|48|24805|757|Bronze
28263|48|24806|757|Bronze
28264|48|24807|757|Bronze
28265|48|23385|757|Bronze
28266|48|22036|757|Bronze
28267|48|24808|757|Bronze
28268|48|22038|757|Bronze
28269|48|24809|757|Gold
28270|48|23388|757|Gold
28271|48|24810|757|Gold
28272|48|24811|757|Gold
28273|48|24812|757|Gold
28274|48|24813|757|Gold
28275|48|24814|757|Gold
28276|48|23389|757|Gold
28277|48|24815|757|Gold
28278|48|24816|757|Gold
28279|48|23390|757|Gold
28280|48|23391|757|Gold
28281|48|23392|757|Gold
28282|48|23393|757|Gold
28283|48|24817|757|Gold
28284|48|24818|757|Gold
28285|48|23395|757|Gold
28286|48|23396|757|Gold
28287|48|23399|757|Silver
28288|48|24819|757|Silver
28289|48|24820|757|Silver
28290|48|23400|757|Silver
28291|48|23401|757|Silver
28292|48|24821|757|Silver
28293|48|24822|757|Silver
28294|48|24823|757|Silver
28295|48|23403|757|Silver
28296|48|24824|757|Silver
28297|48|23407|757|Silver
28298|48|24825|757|Silver
28299|48|23408|757|Silver
28300|48|23410|757|Silver
28301|48|24826|757|Silver
28302|48|23412|757|Silver
28303|48|24827|757|Silver
28304|48|23414|757|Silver
28305|48|24828|563|Bronze
28306|48|24829|563|Gold
28307|48|24830|563|Silver
28308|48|24831|501|Bronze
28309|48|24832|501|Gold
28310|48|22100|501|Silver
28311|48|24830|564|Bronze
28312|48|24833|564|Gold
28313|48|24829|564|Silver
28314|48|24834|160|Bronze
28315|48|24832|160|Gold
28316|48|24835|160|Silver
28317|48|24836|219|Bronze
28318|48|21654|219|Gold
28319|48|24837|219|Silver
28320|48|24838|565|Bronze
28321|48|24830|565|Gold
28322|48|24829|565|Silver
28323|48|24839|161|Bronze
28324|48|22073|161|Gold
28325|48|24840|161|Silver
28326|48|24841|162|Bronze
28327|48|24842|162|Gold
28328|48|24843|162|Silver
28329|48|24844|163|Bronze
28330|48|24845|163|Gold
28331|48|21654|163|Silver
28332|48|24846|278|Bronze
28333|48|24847|278|Bronze
28334|48|24848|278|Bronze
28335|48|24835|278|Bronze
28336|48|24849|278|Bronze
28337|48|24850|278|Bronze
28338|48|24845|278|Gold
28339|48|22079|278|Gold
28340|48|22073|278|Gold
28341|48|24842|278|Gold
28342|48|21654|278|Gold
28343|48|24832|278|Gold
28344|48|23429|278|Silver
28345|48|24851|278|Silver
28346|48|24852|278|Silver
28347|48|24853|278|Silver
28348|48|23428|278|Silver
28349|48|24837|278|Silver
28350|48|24854|487|Bronze
28351|48|24855|487|Bronze
28352|48|24856|487|Bronze
28353|48|24833|487|Bronze
28354|48|24857|487|Bronze
28355|48|24858|487|Bronze
28356|48|24828|487|Gold
28357|48|24859|487|Gold
28358|48|24860|487|Gold
28359|48|24861|487|Gold
28360|48|24862|487|Gold
28361|48|24838|487|Gold
28362|48|24829|487|Silver
28363|48|24830|487|Silver
28364|48|24863|487|Silver
28365|48|24864|487|Silver
28366|48|24865|487|Silver
28367|48|24866|487|Silver
28368|48|24838|567|Bronze
28369|48|24860|567|Gold
28370|48|24830|567|Silver
28371|48|24831|167|Bronze
28372|48|22099|167|Gold
28373|48|24867|167|Silver
28374|48|24828|568|Bronze
28375|48|24868|568|Gold
28376|48|24869|568|Silver
28377|48|24870|758|Bronze
28378|48|24871|758|Bronze
28379|48|24872|758|Bronze
28380|48|24873|758|Bronze
28381|48|24874|758|Bronze
28382|48|24875|758|Bronze
28383|48|24876|758|Gold
28384|48|24877|758|Gold
28385|48|24878|758|Gold
28386|48|23467|758|Gold
28387|48|24879|758|Gold
28388|48|24880|758|Gold
28389|48|24881|758|Silver
28390|48|24882|758|Silver
28391|48|24883|758|Silver
28392|48|24884|758|Silver
28393|48|24885|758|Silver
28394|48|24886|758|Silver
28395|48|23474|702|Bronze
28396|48|24887|702|Gold
28397|48|24888|702|Silver
28398|48|24889|798|Bronze
28399|48|24890|798|Gold
28400|48|24891|798|Silver
28401|48|24892|799|Bronze
28402|48|24893|799|Gold
28403|48|22125|799|Silver
28404|48|22128|522|Bronze
28405|48|24894|522|Bronze
28406|48|24895|522|Bronze
28407|48|24896|522|Bronze
28408|48|24897|522|Bronze
28409|48|24898|522|Bronze
28410|48|24899|522|Bronze
28411|48|24900|522|Bronze
28412|48|20717|522|Bronze
28413|48|24901|522|Bronze
28414|48|24902|522|Bronze
28415|48|24903|522|Bronze
28416|48|24904|522|Bronze
28417|48|24905|522|Bronze
28418|48|24906|522|Gold
28419|48|24907|522|Gold
28420|48|24908|522|Gold
28421|48|24909|522|Gold
28422|48|24910|522|Gold
28423|48|24911|522|Gold
28424|48|24912|522|Gold
28425|48|24913|522|Gold
28426|48|24914|522|Gold
28427|48|24915|522|Gold
28428|48|24916|522|Gold
28429|48|24917|522|Gold
28430|48|24918|522|Gold
28431|48|24919|522|Gold
28432|48|24920|522|Gold
28433|48|24921|522|Silver
28434|48|24922|522|Silver
28435|48|24923|522|Silver
28436|48|24924|522|Silver
28437|48|24925|522|Silver
28438|48|24926|522|Silver
28439|48|24927|522|Silver
28440|48|24928|522|Silver
28441|48|24929|522|Silver
28442|48|24930|522|Silver
28443|48|24931|522|Silver
28444|48|24932|522|Silver
28445|48|24933|522|Silver
28446|48|24934|522|Silver
28447|48|24935|669|Bronze
28448|48|24936|669|Bronze
28449|48|24937|669|Bronze
28450|48|19360|669|Bronze
28451|48|20779|669|Bronze
28452|48|24938|669|Bronze
28453|48|24939|669|Bronze
28454|48|24940|669|Bronze
28455|48|24941|669|Bronze
28456|48|24942|669|Bronze
28457|48|19369|669|Bronze
28458|48|20787|669|Bronze
28459|48|24943|669|Bronze
28460|48|24944|669|Bronze
28461|48|24945|669|Gold
28462|48|24946|669|Gold
28463|48|24947|669|Gold
28464|48|24948|669|Gold
28465|48|24949|669|Gold
28466|48|24950|669|Gold
28467|48|24951|669|Gold
28468|48|22158|669|Gold
28469|48|24952|669|Gold
28470|48|24953|669|Gold
28471|48|24954|669|Gold
28472|48|24955|669|Gold
28473|48|24956|669|Gold
28474|48|24957|669|Gold
28475|48|24958|669|Silver
28476|48|24959|669|Silver
28477|48|24960|669|Silver
28478|48|24961|669|Silver
28479|48|24962|669|Silver
28480|48|24963|669|Silver
28481|48|24964|669|Silver
28482|48|24965|669|Silver
28483|48|24966|669|Silver
28484|48|24967|669|Silver
28485|48|24968|669|Silver
28486|48|24969|669|Silver
28487|48|24970|669|Silver
28488|48|24971|669|Silver
28489|48|24972|318|Bronze
28490|48|23566|318|Bronze
28491|48|24973|318|Bronze
28492|48|23568|318|Bronze
28493|48|24974|318|Bronze
28494|48|23569|318|Bronze
28495|48|23571|318|Bronze
28496|48|24975|318|Bronze
28497|48|24976|318|Bronze
28498|48|24977|318|Bronze
28499|48|23574|318|Bronze
28500|48|24978|318|Bronze
28501|48|24979|318|Bronze
28502|48|24980|318|Bronze
28503|48|23577|318|Bronze
28504|48|24981|318|Bronze
28505|48|22191|318|Bronze
28506|48|23552|318|Gold
28507|48|24982|318|Gold
28508|48|24983|318|Gold
28509|48|24984|318|Gold
28510|48|24985|318|Gold
28511|48|24986|318|Gold
28512|48|24987|318|Gold
28513|48|24988|318|Gold
28514|48|24989|318|Gold
28515|48|24990|318|Gold
28516|48|23562|318|Gold
28517|48|24991|318|Gold
28518|48|23563|318|Gold
28519|48|24992|318|Gold
28520|48|23564|318|Gold
28521|48|23565|318|Gold
28522|48|24993|318|Gold
28523|48|24994|318|Silver
28524|48|24995|318|Silver
28525|48|24996|318|Silver
28526|48|24997|318|Silver
28527|48|24998|318|Silver
28528|48|24999|318|Silver
28529|48|25000|318|Silver
28530|48|25001|318|Silver
28531|48|25002|318|Silver
28532|48|25003|318|Silver
28533|48|25004|318|Silver
28534|48|25005|318|Silver
28535|48|25006|318|Silver
28536|48|25007|318|Silver
28537|48|25008|318|Silver
28538|48|25009|318|Silver
28539|48|22233|680|Bronze
28540|48|22236|680|Bronze
28541|48|25010|680|Bronze
28542|48|23588|680|Bronze
28543|48|22239|680|Bronze
28544|48|23590|680|Bronze
28545|48|23591|680|Bronze
28546|48|22240|680|Bronze
28547|48|25011|680|Bronze
28548|48|25012|680|Bronze
28549|48|22242|680|Bronze
28550|48|25013|680|Bronze
28551|48|25014|680|Bronze
28552|48|23593|680|Bronze
28553|48|25015|680|Bronze
28554|48|22248|680|Bronze
28555|48|25016|680|Gold
28556|48|22214|680|Gold
28557|48|25017|680|Gold
28558|48|23610|680|Gold
28559|48|25018|680|Gold
28560|48|25019|680|Gold
28561|48|25020|680|Gold
28562|48|22217|680|Gold
28563|48|23613|680|Gold
28564|48|25021|680|Gold
28565|48|25022|680|Gold
28566|48|23615|680|Gold
28567|48|22220|680|Gold
28568|48|25023|680|Gold
28569|48|23617|680|Gold
28570|48|25024|680|Gold
28571|48|25025|680|Silver
28572|48|25026|680|Silver
28573|48|25027|680|Silver
28574|48|25028|680|Silver
28575|48|25029|680|Silver
28576|48|25030|680|Silver
28577|48|25031|680|Silver
28578|48|25032|680|Silver
28579|48|25033|680|Silver
28580|48|25034|680|Silver
28581|48|25035|680|Silver
28582|48|25036|680|Silver
28583|48|25037|680|Silver
28584|48|25038|680|Silver
28585|48|25039|680|Silver
28586|48|25040|680|Silver
28587|48|25041|857|Bronze
28588|48|19477|857|Bronze
28589|48|25042|857|Gold
28590|48|25043|857|Silver
28591|48|25044|681|Bronze
28592|48|25045|681|Bronze
28593|48|25046|681|Gold
28594|48|25047|681|Silver
28595|48|25048|759|Bronze
28596|48|25049|759|Bronze
28597|48|25050|759|Gold
28598|48|25051|759|Silver
28599|48|25052|800|Bronze
28600|48|25053|800|Bronze
28601|48|25054|800|Gold
28602|48|23628|800|Silver
28603|48|25055|737|Bronze
28604|48|25056|737|Bronze
28605|48|23630|737|Gold
28606|48|25057|737|Silver
28607|48|25058|801|Bronze
28608|48|25059|801|Bronze
28609|48|25060|801|Gold
28610|48|23632|801|Silver
28611|48|25061|802|Bronze
28612|48|25062|802|Bronze
28613|48|23636|802|Gold
28614|48|25063|802|Silver
28615|48|23638|760|Bronze
28616|48|25064|760|Bronze
28617|48|23640|760|Gold
28618|48|25065|760|Silver
28619|48|23645|803|Bronze
28620|48|25066|803|Bronze
28621|48|23644|803|Gold
28622|48|25067|803|Silver
28623|48|25068|761|Bronze
28624|48|23646|761|Bronze
28625|48|25069|761|Gold
28626|48|25070|761|Silver
28627|48|25071|804|Bronze
28628|48|25072|804|Bronze
28629|48|25073|804|Gold
28630|48|25074|804|Silver
28631|48|22274|762|Bronze
28632|48|23656|762|Bronze
28633|48|25075|762|Gold
28634|48|25076|762|Silver
28635|48|25077|763|Bronze
28636|48|25078|763|Bronze
28637|48|25079|763|Gold
28638|48|25080|763|Silver
28639|48|25081|764|Bronze
28640|48|25082|764|Bronze
28641|48|25083|764|Gold
28642|48|25084|764|Silver
28643|48|23666|381|Bronze
28644|48|23665|381|Gold
28645|48|25085|381|Silver
28646|48|25086|805|Bronze
28647|48|25087|805|Gold
28648|48|25088|805|Silver
28649|48|25089|281|Bronze
28650|48|25090|281|Bronze
28651|48|20996|281|Gold
28652|48|20962|281|Gold
28653|48|25091|281|Silver
28654|48|25092|281|Silver
28655|48|25093|282|Bronze
28656|48|25094|282|Bronze
28657|48|25095|282|Gold
28658|48|25096|282|Gold
28659|48|25097|282|Silver
28660|48|25098|282|Silver
28661|48|25099|670|Bronze
28662|48|23674|670|Bronze
28663|48|23676|670|Gold
28664|48|23677|670|Gold
28665|48|25100|670|Silver
28666|48|25101|670|Silver
28667|48|23685|221|Bronze
28668|48|25102|221|Bronze
28669|48|25103|221|Bronze
28670|48|23690|221|Bronze
28671|48|25104|221|Bronze
28672|48|25105|221|Bronze
28673|48|25106|221|Bronze
28674|48|23692|221|Bronze
28675|48|25107|221|Bronze
28676|48|25108|221|Gold
28677|48|25109|221|Gold
28678|48|25110|221|Gold
28679|48|25111|221|Gold
28680|48|25112|221|Gold
28681|48|25113|221|Gold
28682|48|25114|221|Gold
28683|48|25115|221|Gold
28684|48|23729|221|Gold
28685|48|25116|221|Silver
28686|48|25117|221|Silver
28687|48|25118|221|Silver
28688|48|25119|221|Silver
28689|48|25120|221|Silver
28690|48|25121|221|Silver
28691|48|25122|221|Silver
28692|48|25123|221|Silver
28693|48|25124|221|Silver
28694|48|22332|671|Bronze
28695|48|25125|671|Bronze
28696|48|19652|671|Bronze
28697|48|19601|671|Bronze
28698|48|19653|671|Bronze
28699|48|25126|671|Bronze
28700|48|25127|671|Bronze
28701|48|25128|671|Bronze
28702|48|22334|671|Bronze
28703|48|25129|671|Gold
28704|48|25130|671|Gold
28705|48|23713|671|Gold
28706|48|25131|671|Gold
28707|48|25132|671|Gold
28708|48|25133|671|Gold
28709|48|25134|671|Gold
28710|48|25135|671|Gold
28711|48|23720|671|Gold
28712|48|23700|671|Silver
28713|48|25136|671|Silver
28714|48|25137|671|Silver
28715|48|25138|671|Silver
28716|48|23703|671|Silver
28717|48|23704|671|Silver
28718|48|23705|671|Silver
28719|48|23706|671|Silver
28720|48|23708|671|Silver
28721|48|25139|283|Bronze
28722|48|25140|283|Bronze
28723|48|25141|283|Bronze
28724|48|25142|283|Bronze
28725|48|25143|283|Gold
28726|48|25144|283|Gold
28727|48|25145|283|Gold
28728|48|23726|283|Gold
28729|48|25146|283|Silver
28730|48|25147|283|Silver
28731|48|25148|283|Silver
28732|48|25149|283|Silver
28733|48|25150|765|Bronze
28734|48|25151|765|Bronze
28735|48|25152|765|Bronze
28736|48|25153|765|Bronze
28737|48|25154|765|Gold
28738|48|20971|765|Gold
28739|48|22350|765|Gold
28740|48|25155|765|Gold
28741|48|25156|765|Silver
28742|48|25157|765|Silver
28743|48|25158|765|Silver
28744|48|25159|765|Silver
28745|48|25160|766|Bronze
28746|48|25161|766|Bronze
28747|48|25162|766|Gold
28748|48|25163|766|Gold
28749|48|25164|766|Silver
28750|48|23739|766|Silver
28751|48|25165|767|Bronze
28752|48|25166|767|Bronze
28753|48|23742|767|Gold
28754|48|23743|767|Gold
28755|48|25167|767|Silver
28756|48|25168|767|Silver
28757|48|23745|673|Bronze
28758|48|23746|673|Bronze
28759|48|22332|673|Gold
28760|48|22334|673|Gold
28761|48|25169|673|Silver
28762|48|25170|673|Silver
28763|48|25171|675|Bronze
28764|48|25172|675|Bronze
28765|48|25173|675|Bronze
28766|48|25174|675|Bronze
28767|48|25175|675|Gold
28768|48|25176|675|Gold
28769|48|25177|675|Gold
28770|48|25178|675|Gold
28771|48|23721|675|Silver
28772|48|19636|675|Silver
28773|48|22373|675|Silver
28774|48|25179|675|Silver
28775|48|19560|713|Bronze
28776|48|22384|713|Bronze
28777|48|23678|713|Bronze
28778|48|25180|713|Bronze
28779|48|25181|713|Gold
28780|48|25182|713|Gold
28781|48|25183|713|Gold
28782|48|25184|713|Gold
28783|48|23765|713|Silver
28784|48|22387|713|Silver
28785|48|23766|713|Silver
28786|48|25185|713|Silver
28787|48|25186|224|Bronze
28788|48|22298|224|Gold
28789|48|25187|224|Silver
28790|48|21015|676|Bronze
28791|48|22391|676|Gold
28792|48|25188|676|Silver
28793|48|25189|677|Bronze
28794|48|25190|677|Bronze
28795|48|25191|677|Gold
28796|48|25192|677|Gold
28797|48|23773|677|Silver
28798|48|23774|677|Silver
28799|48|25193|714|Bronze
28800|48|25194|714|Bronze
28801|48|25195|714|Gold
28802|48|25196|714|Gold
28803|48|25197|714|Silver
28804|48|25198|714|Silver
28805|48|25199|806|Bronze
28806|48|25200|806|Bronze
28807|48|25201|806|Gold
28808|48|25202|806|Gold
28809|48|25203|806|Silver
28810|48|25204|806|Silver
28811|48|25205|884|Bronze
28812|48|21049|884|Gold
28813|48|25206|884|Silver
28814|48|25207|885|Bronze
28815|48|25208|885|Gold
28816|48|23792|885|Silver
28817|48|25209|886|Bronze
28818|48|25210|886|Gold
28819|48|25211|886|Silver
28820|48|25212|887|Bronze
28821|48|25213|887|Gold
28822|48|25214|887|Silver
28823|48|25215|888|Bronze
28824|48|23787|888|Gold
28825|48|21030|888|Silver
28826|48|25216|858|Bronze
28827|48|22416|858|Bronze
28828|48|22417|858|Gold
28829|48|25217|858|Gold
28830|48|25218|858|Silver
28831|48|21048|858|Silver
28832|48|21029|678|Bronze
28833|48|23798|678|Bronze
28834|48|25219|678|Gold
28835|48|25220|678|Gold
28836|48|25221|678|Silver
28837|48|22424|678|Silver
28838|48|23777|859|Bronze
28839|48|25222|859|Bronze
28840|48|25223|859|Bronze
28841|48|23804|859|Gold
28842|48|23805|859|Gold
28843|48|25224|859|Gold
28844|48|25225|859|Silver
28845|48|25226|859|Silver
28846|48|25227|859|Silver
28847|48|25228|716|Bronze
28848|48|25229|716|Gold
28849|48|25230|716|Silver
28850|48|25231|717|Bronze
28851|48|25232|717|Gold
28852|48|23824|717|Silver
28853|48|25233|704|Bronze
28854|48|23812|704|Gold
28855|48|25234|704|Silver
28856|48|25235|705|Bronze
28857|48|25236|705|Gold
28858|48|23815|705|Silver
28859|48|25237|706|Bronze
28860|48|25238|706|Gold
28861|48|25239|706|Silver
28862|48|25240|169|Bronze
28863|48|25241|169|Gold
28864|48|19714|169|Silver
28865|48|23810|170|Bronze
28866|48|23824|170|Gold
28867|48|25242|170|Silver
28868|48|25243|707|Bronze
28869|48|23813|707|Gold
28870|48|23812|707|Silver
28871|48|22444|575|Bronze
28872|48|25244|575|Gold
28873|48|25245|575|Silver
28874|48|25246|334|Bronze
28875|48|25247|334|Gold
28876|48|23830|334|Silver
28877|48|25248|772|Bronze
28878|48|25249|772|Gold
28879|48|25250|772|Silver
28880|48|25251|624|Bronze
28881|48|25252|624|Gold
28882|48|25253|624|Silver
28883|48|25254|808|Bronze
28884|48|25255|808|Gold
28885|48|21082|808|Silver
28886|48|25256|236|Bronze
28887|48|25257|236|Gold
28888|48|22459|236|Silver
28889|48|25258|809|Bronze
28890|48|25259|809|Gold
28891|48|25260|809|Silver
28892|48|25261|773|Bronze
28893|48|25262|773|Bronze
28894|48|22468|773|Bronze
28895|48|21098|773|Bronze
28896|48|25263|773|Bronze
28897|48|22469|773|Bronze
28898|48|23866|773|Bronze
28899|48|23867|773|Bronze
28900|48|21105|773|Bronze
28901|48|25264|773|Bronze
28902|48|25265|773|Bronze
28903|48|22470|773|Bronze
28904|48|21106|773|Bronze
28905|48|25266|773|Bronze
28906|48|23868|773|Bronze
28907|48|25267|773|Gold
28908|48|25268|773|Gold
28909|48|25269|773|Gold
28910|48|23843|773|Gold
28911|48|25270|773|Gold
28912|48|25271|773|Gold
28913|48|25272|773|Gold
28914|48|25273|773|Gold
28915|48|23845|773|Gold
28916|48|25274|773|Gold
28917|48|23846|773|Gold
28918|48|23848|773|Gold
28919|48|25275|773|Gold
28920|48|23850|773|Gold
28921|48|23851|773|Gold
28922|48|25276|773|Silver
28923|48|21108|773|Silver
28924|48|22473|773|Silver
28925|48|25277|773|Silver
28926|48|23853|773|Silver
28927|48|23854|773|Silver
28928|48|25278|773|Silver
28929|48|23856|773|Silver
28930|48|23857|773|Silver
28931|48|25279|773|Silver
28932|48|25280|773|Silver
28933|48|23858|773|Silver
28934|48|22476|773|Silver
28935|48|25281|773|Silver
28936|48|23861|773|Silver
28937|48|22494|720|Bronze
28938|48|23872|720|Gold
28939|48|23881|720|Silver
28940|48|23875|721|Bronze
28941|48|23877|721|Gold
28942|48|22498|721|Silver
28943|48|25282|889|Bronze
28944|48|23880|889|Bronze
28945|48|25283|889|Bronze
28946|48|23872|889|Gold
28947|48|23881|889|Gold
28948|48|22494|889|Gold
28949|48|25284|889|Silver
28950|48|25285|889|Silver
28951|48|25286|889|Silver
28952|48|25287|890|Bronze
28953|48|23882|890|Bronze
28954|48|25288|890|Bronze
28955|48|23875|890|Gold
28956|48|22498|890|Gold
28957|48|23877|890|Gold
28958|48|25289|890|Silver
28959|48|25290|890|Silver
28960|48|25291|890|Silver
28961|48|25292|810|Bronze
28962|48|25293|810|Bronze
28963|48|25294|810|Gold
28964|48|25295|810|Silver
28965|48|25296|811|Bronze
28966|48|25297|811|Bronze
28967|48|25298|811|Gold
28968|48|25299|811|Silver
28969|48|25300|812|Bronze
28970|48|25301|812|Bronze
28971|48|25302|812|Gold
28972|48|25303|812|Silver
28973|48|25304|813|Bronze
28974|48|25305|813|Bronze
28975|48|25306|813|Gold
28976|48|23893|813|Silver
28977|48|25307|814|Bronze
28978|48|25308|814|Bronze
28979|48|25309|814|Gold
28980|48|25310|814|Silver
28981|48|25311|815|Bronze
28982|48|25312|815|Bronze
28983|48|23897|815|Gold
28984|48|25313|815|Silver
28985|48|25314|816|Bronze
28986|48|25315|816|Bronze
28987|48|25316|816|Gold
28988|48|25317|816|Silver
28989|48|22520|817|Bronze
28990|48|25318|817|Bronze
28991|48|22519|817|Gold
28992|48|25319|817|Silver
28993|48|25320|173|Bronze
28994|48|25321|173|Bronze
28995|48|25322|173|Gold
28996|48|25323|173|Gold
28997|48|25324|173|Silver
28998|48|25325|173|Silver
28999|48|25326|443|Bronze
29000|48|25327|443|Bronze
29001|48|22531|443|Gold
29002|48|22532|443|Gold
29003|48|25328|443|Silver
29004|48|25329|443|Silver
29005|48|25330|174|Bronze
29006|48|25331|174|Gold
29007|48|23905|174|Silver
29008|48|25332|239|Bronze
29009|48|22539|239|Gold
29010|48|25333|239|Silver
29011|48|23918|818|Bronze
29012|48|25334|818|Gold
29013|48|22541|818|Silver
29014|48|25335|819|Bronze
29015|48|25336|819|Gold
29016|48|25337|819|Silver
29017|48|23924|774|Bronze
29018|48|22551|774|Bronze
29019|48|25338|774|Gold
29020|48|25339|774|Gold
29021|48|25340|774|Silver
29022|48|25341|774|Silver
29023|48|25342|775|Bronze
29024|48|25343|775|Bronze
29025|48|23929|775|Gold
29026|48|23930|775|Gold
29027|48|25344|775|Silver
29028|48|25345|775|Silver
29029|48|25346|600|Bronze
29030|48|25347|600|Bronze
29031|48|22568|600|Bronze
29032|48|25348|600|Bronze
29033|48|23936|600|Bronze
29034|48|22569|600|Bronze
29035|48|25349|600|Bronze
29036|48|25350|600|Bronze
29037|48|25351|600|Bronze
29038|48|22573|600|Bronze
29039|48|23937|600|Bronze
29040|48|25352|600|Bronze
29041|48|25353|600|Gold
29042|48|25354|600|Gold
29043|48|25355|600|Gold
29044|48|25356|600|Gold
29045|48|25357|600|Gold
29046|48|25358|600|Gold
29047|48|25359|600|Gold
29048|48|25360|600|Gold
29049|48|25361|600|Gold
29050|48|25362|600|Gold
29051|48|25363|600|Gold
29052|48|25364|600|Gold
29053|48|23938|600|Silver
29054|48|25365|600|Silver
29055|48|23940|600|Silver
29056|48|25366|600|Silver
29057|48|25367|600|Silver
29058|48|23942|600|Silver
29059|48|23943|600|Silver
29060|48|23944|600|Silver
29061|48|25368|600|Silver
29062|48|23945|600|Silver
29063|48|23946|600|Silver
29064|48|25369|600|Silver
29065|48|23963|601|Bronze
29066|48|25370|601|Bronze
29067|48|23965|601|Bronze
29068|48|25371|601|Bronze
29069|48|25372|601|Bronze
29070|48|25373|601|Bronze
29071|48|25374|601|Bronze
29072|48|25375|601|Bronze
29073|48|23967|601|Bronze
29074|48|23968|601|Bronze
29075|48|23971|601|Bronze
29076|48|23972|601|Bronze
29077|48|25376|601|Gold
29078|48|25377|601|Gold
29079|48|25378|601|Gold
29080|48|25379|601|Gold
29081|48|25380|601|Gold
29082|48|25381|601|Gold
29083|48|25382|601|Gold
29084|48|25383|601|Gold
29085|48|22581|601|Gold
29086|48|25384|601|Gold
29087|48|21208|601|Gold
29088|48|25385|601|Gold
29089|48|25386|601|Silver
29090|48|25387|601|Silver
29091|48|25388|601|Silver
29092|48|25389|601|Silver
29093|48|25390|601|Silver
29094|48|25391|601|Silver
29095|48|25392|601|Silver
29096|48|25393|601|Silver
29097|48|25394|601|Silver
29098|48|25395|601|Silver
29099|48|25396|601|Silver
29100|48|25397|601|Silver
29101|48|25398|539|Bronze
29102|48|25399|539|Gold
29103|48|25400|539|Silver
29104|48|23984|820|Bronze
29105|48|25401|820|Gold
29106|48|25402|820|Silver
29107|48|25403|821|Bronze
29108|48|25404|821|Gold
29109|48|25405|821|Silver
29110|48|25406|822|Bronze
29111|48|25407|822|Gold
29112|48|25408|822|Silver
29113|48|25409|823|Bronze
29114|48|25410|823|Gold
29115|48|25411|823|Silver
29116|48|25412|824|Bronze
29117|48|25413|824|Gold
29118|48|25414|824|Silver
29119|48|25415|826|Bronze
29120|48|23996|826|Gold
29121|48|25416|826|Silver
29122|48|25417|827|Bronze
29123|48|22611|827|Gold
29124|48|25418|827|Silver
29125|48|25419|828|Bronze
29126|48|25420|828|Gold
29127|48|25421|828|Silver
29128|48|25422|829|Bronze
29129|48|25423|829|Gold
29130|48|25424|829|Silver
29131|48|25425|830|Bronze
29132|48|24006|830|Gold
29133|48|25426|830|Silver
29134|48|25427|831|Bronze
29135|48|25428|831|Gold
29136|48|25429|831|Silver
29137|48|25430|832|Bronze
29138|48|25431|832|Gold
29139|48|25432|832|Silver
29140|48|25433|833|Bronze
29141|48|25434|833|Gold
29142|48|24013|833|Silver
29143|48|24016|834|Bronze
29144|48|25435|834|Gold
